pct,numerator,denominator,abs_diff_pp,reproduces,small_n,unit,numerator_rule,pending_rule,rescinded_rule,date_basis,window
71.77,9.33,13,0.23,True,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 6m to 2026-08-27
71.77,9.33,13,0.23,True,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 6m to 2026-09-14
71.77,9.33,13,0.23,True,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,proxy: offer on a Cancelled opening -> excluded,Offers.Offered On,trailing 6m to 2026-08-27
71.77,9.33,13,0.23,True,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,proxy: offer on a Cancelled opening -> excluded,Applications.Offered On,trailing 6m to 2026-08-27
71.77,9.33,13,0.23,True,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,proxy: offer on a Cancelled opening -> excluded,Offers.Offered On,trailing 6m to 2026-09-14
71.77,9.33,13,0.23,True,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,proxy: offer on a Cancelled opening -> excluded,Applications.Offered On,trailing 6m to 2026-09-14
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,none (all time),all time
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 12m to 2026-08-27
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 12m to 2026-08-27
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 12m to 2026-08-27
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 12m to 2026-09-14
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 12m to 2026-09-14
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 12m to 2026-09-14
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,none (all time),all time
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 12m to 2026-08-27
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 12m to 2026-08-27
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 12m to 2026-08-27
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 12m to 2026-09-14
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 12m to 2026-09-14
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 12m to 2026-09-14
72.41,21.0,29,0.41,True,True,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: offer on a Cancelled opening -> excluded,Offers.Decision On,trailing 12m to 2026-08-27
72.41,21.0,29,0.41,True,True,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: offer on a Cancelled opening -> excluded,Offers.Decision On,trailing 12m to 2026-09-14
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,none (all time),all time
72.41,21.0,29,0.41,True,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,none (all time),all time
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 12m to 2026-08-27
72.41,21.0,29,0.41,True,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 12m to 2026-08-27
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 12m to 2026-08-27
72.41,21.0,29,0.41,True,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 12m to 2026-08-27
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 12m to 2026-09-14
72.41,21.0,29,0.41,True,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 12m to 2026-09-14
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 12m to 2026-09-14
72.41,21.0,29,0.41,True,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 12m to 2026-09-14
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,none (all time),all time
72.41,21.0,29,0.41,True,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,none (all time),all time
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 12m to 2026-08-27
72.41,21.0,29,0.41,True,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 12m to 2026-08-27
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 12m to 2026-08-27
72.41,21.0,29,0.41,True,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 12m to 2026-08-27
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 12m to 2026-09-14
72.41,21.0,29,0.41,True,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 12m to 2026-09-14
72.41,21.0,29,0.41,True,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 12m to 2026-09-14
72.41,21.0,29,0.41,True,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 12m to 2026-09-14
72.41,21.0,29,0.41,True,True,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: offer on a Cancelled opening -> excluded,none (all time),all time
72.41,21.0,29,0.41,True,True,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: offer on a Cancelled opening -> excluded,Offers.Offered On,trailing 12m to 2026-08-27
72.41,21.0,29,0.41,True,True,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: offer on a Cancelled opening -> excluded,Applications.Offered On,trailing 12m to 2026-08-27
72.41,21.0,29,0.41,True,True,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: offer on a Cancelled opening -> excluded,Offers.Decision On,trailing 12m to 2026-08-27
72.41,21.0,29,0.41,True,True,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: offer on a Cancelled opening -> excluded,Offers.Offered On,trailing 12m to 2026-09-14
72.41,21.0,29,0.41,True,True,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: offer on a Cancelled opening -> excluded,Applications.Offered On,trailing 12m to 2026-09-14
72.41,21.0,29,0.41,True,True,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: offer on a Cancelled opening -> excluded,Offers.Decision On,trailing 12m to 2026-09-14
72.41,21.0,29,0.41,True,True,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as accepted,proxy: offer on a Cancelled opening -> not accepted,Offers.Decision On,2026 YTD to 2026-09-14
71.59,12.17,17,0.41,True,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,none (all time),all time
71.59,12.17,17,0.41,True,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 12m to 2026-08-27
71.59,12.17,17,0.41,True,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 12m to 2026-08-27
71.59,12.17,17,0.41,True,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 12m to 2026-09-14
71.59,12.17,17,0.41,True,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 12m to 2026-09-14
